tweets_record.userid,tweets_record.lang,tweets_record.friendscount,tweets_record.location,tweets_record.followerscount,tweets_record.deviceused,tweets_record.retweetcount,tweets_record.issensitive,tweets_record.isretweet,tweets_record.isretweeted,tweets_record.postdate,tweets_record.text
1067093415899398145,ar,6804,"الدمام, المملكة العربية السعود",15755,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,"@magh2002 الله ينور عليك
ويسعد حياتك"
1140305027329904640,fa,148,اوتاقه عمل,150,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,@saman چون دو روزه فک میکنم چطور راضیش کنم نامم رو امضا کنه
1254905470344626176,es,22,null,9,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,@felixtrumpet Pero entonces mojastes o no??
1034159606723956737,tr,169,null,71,Instagram,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,Oyuncumuz Dorukhan Kenger Mf yapimin Sen çal kapimi işinde Cenk karakterine hayat… https://t.co/7qKQQbzk8U
30209632,en,1541,TX,1044,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:55 CDT 2020,RT @Ryan_VanSickle: I STAND WITH GENERAL FLYNN
1449438517,en,151,"California, USA",2,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:54 CDT 2020,"@GeriRyan2 
Love this one sis! https://t.co/t8oikoZV10"
1270699822731886593,ar,71,المملكة الأردنية الهاشمية,31,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:54 CDT 2020,RT @FarahShrida: لازم ندعم بعض ليوصل صوت الكل ، انا مع ال١٤٠ طبيب لانو حقهم، ومع الاف المواطنين المغتربين الي يتعرضون للاستغلال من حكومة ال…
1240085377333018627,und,196,null,7,Twitter for iPhone,0,True,False,False,Sun Jun 14 15:14:54 CDT 2020,@Dmoojah @Bundesliga_EN https://t.co/ktpwW8kKS7
1010401830,en,4150,Trying to keep afloat,2466,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:54 CDT 2020,@GiveawaySquadd Always on! https://t.co/ylmuZeeXHk
1207515745724309504,es,276,"Buenos Aires, Argentina",46,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:54 CDT 2020,@2Jae_novios Listo reina 💜💜💜 https://t.co/b78k42FLFI
1240556076602359813,en,374,null,167,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:58 CDT 2020,"RT @metpoliceuk: #Arrest after man appears to urinate on PC Palmer memorial

https://t.co/EnBv0ExroP"
1195835408749338624,en,182,null,6,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:58 CDT 2020,"People be so stingy ND picky when u tryna link trade like all I want is a Pokemon I don't have already ND somebody got the nerve to trade me a scorbunny,grookey, and sobble"
219398347,en,1655,"Birmingham, England",2077,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:58 CDT 2020,"RT @BRETTJHOLT: Illegal rave in manchester last night, what happened to just having a good time? https://t.co/e5E0WzlzCz"
16156716,en,2463,"kingston, ontario",1777,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:58 CDT 2020,@cebulka26 @PathPod Ear Hustle! Serial! She*t Town! This American Life! All are riveting
1258986769141415940,en,40,null,8,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:58 CDT 2020,"RT @NewNormSheeple: @Henrik_Palmgren Why are we allowing this???
I don't get it!!???  we keep being afraid of words
and the opinions of lef…"
1048172213214617601,en,426,"Wideopen, England",238,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:58 CDT 2020,"RT @LaylaMoran: The prospect of a trade deal with the US undermining our food standards is an alarming one which we can't let happen. So, i…"
1020765156874379264,tr,225,fan account,47,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:58 CDT 2020,AAAHHHHSKDKDJE PRECIOUS BOY
301542502,en,853,"kampala ,uganda",433,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:58 CDT 2020,Man what the hell 😂
764193659608760320,fr,264,"La Chapelle-Thémer, France",45,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:58 CDT 2020,RT @yssalameche: Sah morde quelqu’un c’est un vraiment excès d’amour genre tu sais plus quoi faire tellement t’aime la personne donc tu lâc…
1221831153709088768,en,447,"four, with an onderline",334,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:58 CDT 2020,I CAN SEE YOU!! REPLY WITH FEARLESS OR ELSE- https://t.co/3CmMcXmXTU
21454078,und,510,Estado de Mexicoo,249,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:58 CDT 2020,@NetflixLAT https://t.co/5g0vFmrfXK
1219149319476928512,tl,866,MSEUF,575,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,Hindi lang talaga siguro tayo.
783395613589241856,ar,4953,null,3745,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@Lil_h3ro مافي زين
1159957738266537984,es,5001,Ecatepec Estado de México,364,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @Gabriel1Sanz: Esos domingueros como estan? 😂🤣😅 ...Volvimos un rato a baruta y queremos saber si habra alguna pareja por esta zona para…
1067164030937243648,pt,1110,Rio de Janeiro,540,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,"o jeito que a sandy me apoia em tudo é diferente, sou apaixonada 💖💖"
1240356519247568903,ja,26,null,2,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @RamenReiwa: #拉致被害者全員奪還
指原莉乃「早紀江さんが色んな所に感謝の言葉を言って、拓也さん哲也さんの力強い言葉を聞いて何も思わない日本人ていないと思った。特に印象的なのは一枚岩になってって所。この問題をもっと若い人も、知らなくてもいい事じゃなくて知らなく…"
769076374581735424,ja,55,null,2,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @yousuck2020: 締め切りました。たくさんのご応募ありがとうございました。抽選は明日行い、明日中には当選者にメールにてご連絡します。楽しみにお待ちください！
https://t.co/S29ELdf5sS"
1252571228847722496,ar,581,Iraq,767,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@MohamadAhwaze أيٌـ.YESـہٌَ ده🌚😂
841377214209937408,th,139,null,89,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @nira_sup: 🐨ขัดห้องน้ำให้พี่หน่อย
🐰ขัดห้องน้ำ! ได้!!ใช้ก็ไป //🌝

""ไปได้ใช้ไหม""

🐰ได้~ไปขัดห้องน้ำให้
🐨แกล้งน้องๆ //คิ้กค้ากทำท่าเซไปหาเ…"
888494491363049472,en,130,"London, England",156,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @jojoldn: xclusivvvvv
1254585702446219264,ar,656,Iraq,443,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @Allq313: الغناء هو اللهو بالاصوات والالات واللهو 
والكلمات لا يستفاد منها إلا لنشر الفساد والرذيله والكذب والاباطيل ولتشجيع الناس على ا…"
1145180522123059200,und,270,"Code "" Yzzo """,438,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@justkweenx Nou
4660831022,ja,551,名古屋 ,531,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@dol0ta キショイ
1081317821081100288,pt,723,null,507,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @saturnmsrtell: eu tava com saudades de ver esses dois interagindo https://t.co/N4mAZgpruq
961233370821914624,it,366,null,902,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @Ruffino_Lorenzo: #Lombardia. Anche oggi casi vecchissimi. I casi di oggi sono così suddivisi: 15 di ieri, 59 del 12 giugno, 127 dell'11…"
1102115398135279616,tr,3072,null,1936,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,Evet hemde Allah'a karşı #CHPDemekKüfürDemek
3958734142,en,157,null,307,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@icaruszzz yk it off by heart
1238502577421025281,ar,3704,null,2291,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @iEngi_: ""قد لا يزعجنا القول ولكن يؤلمنا القائل وقد لا يؤثر فينا الفعل ؛ ولكن يصدمنا الفاعل"""
1329918422,es,101,Santiago de Chile,62,Twitter for iPad,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @GatitaFacha: Forajidos y Angeles del Infierno, en camino a Seattle a enfrentar a los cobardes de ANTIFA.
Esto es ser Patriota con bolas…"
1296264420,ru,49,null,25,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,"@ZMHgVZdyo1PTNDB @naroc_suriva @LelouchUkraine @LugaBeg Юрец, ты не кацап - украинцы вообще культурней себя ведут."
1007779183,ko,197,a mountain of my insecurities,58,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @pqtiger: 쥬리 + 능소화 https://t.co/Ob088Cn7gM
1177062833433059328,en,385,null,1227,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @ljhamilton88: The Olympic mountain's over looking the Puget sound. The perfect place for our sack lunch. Tuna and cheese sandwich, coun…"
1016472949480493057,en,31,null,13,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@StealthIsHere play dbd with me I can boost you to red ranks !!
1225087067354468352,tr,77,null,16,Twitter for iPhone,0,True,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @pillreder: *Tatil planı yapıyorumdur*

2.dalga Corona: https://t.co/4bGKsa1veK"
757757089741697028,pt,353,"Nova Iguaçu, Brasil",398,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,"@jujudfreitas7 Um arraso de mulher, ave maria ❤️"
1265265580766048258,ar,276,null,243,Twitter for iPhone,0,True,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @svjvh: عدت رسم لوحة العشاء الاخير، و سميتها الاغنية الاخيرة 🌟 https://t.co/15TDgf3ta7
1131154254138421248,pt,165,null,270,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@Litsavage17 @cesard_neto Também não percebi
1214279462566580224,en,243,"Queens, NY",295,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @Sharqisdrowning: @snailessenc3 @SAME0LMISTAKE ""instead of prisons"", ""settlers the mythology of the white proletariat"", ""A People’s Hist…"
1093589651376533504,und,292,150 Ping🇿🇦,104,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@SauxyTV F
527790464,en,1788,GOD’S HANDS,2910,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @ymso__: You can drive an hour in Orlando and still be in Orlando
973576726616989698,tr,19,"Mersin, Türkiye",21,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @KadinCinayeti: İsmail Küçükkaya'dan boşandıktan sonra, uğradığı şiddeti ve yaşadığı zorlukları anlatan Eda Demirci'nin yanındayız.
Şidd…"
872792176396206080,en,106,🎻🌾,27,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@oollrrll @x_mah77 😂😂😂 9 end 2 outs
736653741621968897,en,5974,Durban,5820,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @IAmZnicho: #MyfellowSouthafricans please retweet this until it reaches the right people. https://t.co/SenCpysoBl
3298786588,en,1736,United States,2854,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @Rae_Z: Meek still talkin😭
1210219692671033345,en,192,null,111,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,"@ThePapion While having a debate with em yeah.
But when they are being an annoying shit head fuck no."
61550842,en,670,null,526,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @JohnathanPerk: Police officer’s first words after he shot and killed a fleeing #RayshardBrooks in the back, in a Wendy’s parking lot:…"
920838789014138885,pt,1484,chromatica,1360,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@heyoonsart a d03nç4
812334441376972800,pt,1986,null,4670,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @Thays67955264: Tá linda..🥰🥰
1610705365,en,1700,"London, England",179,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,If this is good use of a Secretary of States time then fuck knows what else has been going on recently
986705256095547392,cy,2568,"Calabar, Nigeria",2309,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @fineboybella: @Jumpstrr loyafoto https://t.co/jbxzApOh6e
709747900411207680,tr,228,Safranbolu,242,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@mrmeridia @ebraaryy Susun lan aile var burda ;)
2433924469,en,224,Brookside,94,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,Especially mid-pandemic where servers are at risk of the virus and white conservative violence for very little money and when they aren’t getting as many tips
1040743201613787137,en,778,null,582,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,RT @GrahamHmoore: RETWEET PATRIOT DOWN:  Do you know her? This thing stamped on the head of an unconscious man that had just had his throat…
4799304389,ar,395,Mansoura,505,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,و بسبب خوف إيزيس من إن سيت ممكن يدنس مقبرة أوزوريس (مش عارف ممكن يدنسه ايه أكتر من كدا ) قررت إنها تدفن ال١٣ قطعة في ١٣ مكان مختلفين و تربطهم مع بعض روحيا بالسحر و أخيرًا روح أوزوريس سافرت لعالم الموتي و اللي هناك بقي ملك عالم الموتي
1622887928,ru,57,Konohagakure,31,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,"Она бы говорила: «как ты можешь так думать о себе? Ненавидеть себя? Ты же такая крутая! Я хочу быть такой же как ты.»

И ты станешь, малышка. Спустя 11 долгих лет. Станешь."
1259571155222040582,en,230,"Georgia, USA",37,Twitter for iPad,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @NWPinPDX: To the man who I will never regret casting my ballot for — twice: Happy #ObamaDay!

#ObamaDayJune14th #ObamaAppreciationDay h…"
1230446882708541440,en,177,null,22,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,@nawafalkhalf @EstelleMejico And what’s your point on focusing the argument on that statement? When she clearly stated that WOMEN/MEN ARE BEING RAPED REGARDLESS OF WHAT THEY ARE WEARING🤦🏻‍♀️
1265047733607555073,en,81,daiwy,79,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,BITCH
826243427872280576,en,5002,"North Texas, USA",3296,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @horowitz39: But it's nothing compared to the attacks on police, is it?"
1899829512,en,331,"Lagos, Nigeria",267,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:45 CDT 2020,"You can imagine... 

We know De bruyne and  Silva
This one na cat and rat"
2673570540,en,2760,East coast,2152,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:45 CDT 2020,"RT @JoyceWhiteVance: Voting by mail should be implemented nationwide. 

Pass it on."
2827437301,ja,201,⚾神宮球場🐧☂,189,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:46 CDT 2020,今日は在宅だしもう起きてて良い…？？？
1057000395917221888,pt,126,대한민국,12,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @Kingwangahgase: as ahgases esperando a JYPE parar de ser uma porra #BetterTreatmentForGOT7 https://t.co/qfNfEGjxzC
1272092140747792384,in,37,null,9,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:46 CDT 2020,Aki ka si mayengs na safaricom..saa hii ningekua bola 😂
1236601549977088001,fr,144,null,4,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @eroticaymorbo: Tu morbo♠️9 https://t.co/owa5tvSbBS
2240959555,fr,322,Bobigny,358,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @BestOf4Keus: Ce son ne sortira jamais. À vous de faire changer d’avis Tiakola et Niska https://t.co/Qew9AhMaNh
731732720997543936,fr,699,null,1494,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:46 CDT 2020,Un C4 et on entend plus parler de la statue de Colbert
44642715,de,1411,"Germany, near Siegen",379,Twitter for iPad,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,"RT @einfach_ich1: Auf die richtigen Menschen im Leben kommt es an, nicht auf die Menge."
3422515089,tr,136,"Beykoz, İstanbul",927,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:46 CDT 2020,Bu saaten sonra herkesten herşeyi bekliyorum göreceğimi gördüm akıllandım artık
854029979033763840,und,2124,seavey for eternity,2561,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:46 CDT 2020,@itsdamelio @dixiedamelio r
714147317578903552,tr,2594,null,1498,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,"RT @SikeciKuslar: Hasan Kartal bir gün önce hakemleri tehdit etti ve meyvesini aldı. Allah belanızı versin düzenin pis insanları
 https://t…"
905930137476136961,tr,298,null,80,Twitter for iPad,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @thecomplotheory: Aklımızla dalga geçmeyi bırakın.
1256190822711726081,tr,742,null,517,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,"RT @CANLAR_GRUBU: Zulme karşı direneceğiz, adaleti savunacağız..

#HerkesİçinADALET https://t.co/sTRcamnRo0"
1377896389,en,487,"Pittsburgh, PA",590,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @AnnaHorford: The cop who shot & killed 12 YEAR OLD Tamir Rice (on a playground) was hired as a police officer again. THIS IS WHAT WE CA…
283126701,en,410,Blessed up w/ Danny ,890,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @PaidCrave: pick a side ma'am https://t.co/hUfFlEus2N
835729260,fi,70522,Viva Las Vegas and Cali,64112,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @RetUSCG2010: @1GaryBernstein @Nick_Trump7 @RL9631 @JulieReichwein1 @EtheElephant1 @stlpcs @TMzedg @KR_KAG @Luka458 @SusanIverach @tagru…
466785437,ar,528,null,2060,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:46 CDT 2020,RT @kaled64246141: @ama7134 @ASukhaibr مشكور أخوي أبو عبد الكريم على هذي اللفتة  والعمل الإنساني  لأخينا الخلوق واللاعب السابق بنادي الشعلة…
